siteID,AnnualPrecip_msr,AnnualPrecip_mean,AnnualTemp_msr,AnnualTemp_mean,Biomass_msr,Biomass_mean,Elevation_msr,Elevation_mean,Forest_msr,Forest_mean,NDVI_msr,NDVI_mean,PeatDepth_msr,PeatDepth_mean,PrecipSeasonality_msr,PrecipSeasonality_mean,Slope_msr,Slope_mean,SlopeDerivative_msr,SlopeDerivative_mean,SoilMoisture_msr,SoilMoisture_mean,SoilType_msr,SoilType_mean,TempSeasonality_msr,TempSeasonality_mean,TreeHeight_msr,TreeHeight_mean,Forest_shdi,Forest_cls0_p,Forest_cls1_p,SoilType_shdi,SoilType_cls1_p,SoilType_cls2_p,SoilType_cls3_p,SoilType_cls4_p,SoilType_cls5_p,Forest_lsi,SoilType_lsi,y
TBSQHF,40.6875,614.25,0.001145835121477,3.870833277702332,6127.191344436258,92.09820556640624,289.99330625543735,95.8155396967195,0.2228828519582748,0.6646728515625,0.0192572310628852,0.4704274713280037,112.54660415276884,12.28118896484375,0.1570209499284374,32.04362726211548,0.1448166333922017,0.493218951039978,0.0251274348430466,0.0021382893308325,618.5790777206421,17.8076171875,0.0965743623673915,1.09527587890625,1.4767300158273429,829.5491180419922,5546.527982339263,90.2271728515625,0.6378872400676968,0.3353271484375,0.6646728515625,0.3225855747887399,0.909912109375,0.08489990234375,0.00518798828125,0.0,0.0,5.593399949047688,6.015699650018777,1044.0
TC6XPC,100.25,741.5,0.0018489587803749,1.7500000596046448,1599.8315301984549,37.0982666015625,936.4157854773804,517.3444574195892,0.2441232204437255,0.57666015625,0.0149595922490143,0.2476706966286773,189.4248146079481,16.94110107421875,0.0364827414987303,33.99610233306885,0.0788094925695133,0.4427975307456222,0.030749609462351,0.0040441268573347,609.637619342655,32.41326904296875,0.220049288123846,1.25360107421875,7.107304776087403,843.2896728515625,3014.7899931520224,45.4371337890625,0.6813471342073405,0.42333984375,0.57666015625,0.6062217753673349,0.76141357421875,0.22393798828125,0.0142822265625,0.0003662109375,0.0,4.95529330204231,5.862481387952528,429.0
TC8QBB,3.25,533.5,0.0028244362129934,-0.455208346247673,1725.2961738668382,58.17926025390625,380.9008386857313,256.172192433849,0.2352474778890609,0.6214599609375,0.022917849306223,0.2834453487092988,332.70717281103134,14.536376953125,0.0315054819693614,40.74875450134277,0.1220849083103299,0.3928139628188862,0.028263068610018,-0.0003360153272404,1291.8379543982446,28.53021240234375,0.8635215759277344,1.466796875,4.157968509010971,1056.950714111328,3671.569865643978,62.569580078125,0.6633448795000795,0.3785400390625,0.6214599609375,0.8147190948208611,0.75384521484375,0.1121826171875,0.04730224609375,0.086669921875,0.0,5.2042906065678025,5.9523553949430354,453.0
TCD3P4,40.1875,868.75,0.0019824217260264,6.913541674613953,2804.065308835357,36.57159423828125,236.79808386016705,47.00368757836986,0.2387989610433578,0.3941650390625,0.063830688868004,0.4136695765363092,304.33932280540466,16.40478515625,0.0250104235610706,22.476162910461422,0.2643148192315868,0.4365753019615708,0.0583301398473423,0.0014855202802993,1552.6709021180868,39.8284912109375,1.0585193000733852,1.65765380859375,0.2983370218425989,653.9030151367188,3445.4409408420324,36.5936279296875,0.6705747462393794,0.6058349609375,0.3941650390625,0.967310590300598,0.6259765625,0.22344970703125,0.01751708984375,0.133056640625,0.0,5.065013030646134,5.520479459383995,665.0
TCIHNW,58.25,691.5,0.0161848986148847,1.168749988079071,3407.2982010245323,74.092529296875,,,0.190037190914154,0.744873046875,0.0141064893317455,0.4820424461973291,741.4263491593301,29.27728271484375,0.0143407939131066,33.35897350311279,,,,,1270.3836831450462,44.271728515625,0.4511659145355224,1.50244140625,0.5575305025558919,740.5647125244141,0.0,0.0,0.5678978989294459,0.255126953125,0.744873046875,0.8998682883228059,0.59814453125,0.30126953125,0.1005859375,0.0,0.0,5.642675683191873,5.936756185521948,804.0
TCSZX1,147.6875,687.25,0.0057584693531254,3.1447917222976685,3686.409181263298,61.54132080078125,433.4770212925232,101.0576185893733,0.2452935576438903,0.568603515625,0.0403852896635184,0.4194723398496358,227.45950792729852,14.2930908203125,0.1112634291810081,27.78278398513794,0.1124402633083544,0.4517274191788005,0.020995909258924,0.0024207270220784,1335.058886107057,36.02496337890625,1.0115078538656237,1.5660400390625,3.222084967419505,813.915283203125,4391.701723035425,64.78265380859375,0.6837045370441646,0.431396484375,0.568603515625,0.8651737210053603,0.69287109375,0.1722412109375,0.0108642578125,0.1240234375,0.0,5.351463555736339,6.022455202481826,311.0
TD5LHA,0.25,623.5,4.34014532402216e-06,6.068749904632568,1615.0778436511755,16.0899658203125,6.388869836275262,123.50600194651634,0.109375,0.125,0.0120548646204244,0.4495880339792744,549.4070753902197,30.2286376953125,0.0859486344061224,24.162455558776852,0.0223558648201433,0.1348848761086873,0.0078760454877923,0.0010016621214328,1265.87557085976,49.93865966796875,0.3419308327138424,1.57403564453125,0.0547029972076416,684.48681640625,2390.299699723721,17.566162109375,0.3767701612564367,0.875,0.125,0.8522841309907772,0.47235107421875,0.48358154296875,0.041748046875,0.0023193359375,0.0,5.196653455196971,5.743305487496625,883.0
TDCIPI,792.75,774.5,0.0162369894236347,1.6062500178813934,2195.543086633086,38.7037353515625,2553.4241975781624,547.4517938997597,0.2428643703460693,0.58447265625,0.0136909060680834,0.2407405210544011,54.91181164607406,12.43707275390625,0.5808979092289519,33.17028617858887,0.1070018119837644,0.6108157059891539,0.0334565933303154,-0.0040499869741283,373.5168761610985,20.062255859375,0.1034946106374263,1.10919189453125,48.58523338846862,834.3805541992188,3839.998244285584,45.0693359375,0.6788072444753968,0.41552734375,0.58447265625,0.3522890757632226,0.8939208984375,0.10296630859375,0.00311279296875,0.0,0.0,4.596992639333312,5.950864579172162,400.0
TDGFXV,5.5,693.0,0.000940762261564,5.713541746139526,1801.490407790989,60.99688720703125,66.01377029726427,250.3085583038628,0.2372501939535141,0.6129150390625,0.0100138118235692,0.4975277893500073,293.18949961289763,19.83795166015625,0.0407556194204516,18.816143035888672,0.0074357575892614,0.1342580999191689,0.0020301675173095,-0.001404294141766,940.2095953188835,35.82513427734375,0.2894574254751205,1.3736572265625,0.3276053816080093,683.503173828125,5212.855933904648,75.66357421875,0.6674262787915748,0.3870849609375,0.6129150390625,0.7410073176007571,0.65277099609375,0.32208251953125,0.02386474609375,0.00128173828125,0.0,5.408247268689574,6.014498346266143,1222.0
TDGVY8,46.5,565.0,0.0034233924172854,0.11562494141981,1633.307145293802,33.58258056640625,270.056433933496,251.9080226812512,0.2370147965848446,0.38604736328125,0.0584840101164185,0.2024044680125359,503.9361492246389,14.4068603515625,0.2331269382411847,38.3928337097168,0.0494096484097474,0.2015091095674215,0.0062531857507865,0.0024534757539955,1857.376735687256,57.666015625,1.849257554858923,2.35430908203125,4.952890635235235,1012.1595611572266,2537.3124532699585,35.6181640625,0.6669471477788558,0.61395263671875,0.38604736328125,1.1682970545064106,0.4453125,0.1199951171875,0.06976318359375,0.36492919921875,0.0,5.420384820973287,5.607623961269384,523.0
TDKAFR,2.0,625.0,7.812559606179548e-05,6.058333277702332,4021.0240332745016,44.52947998046875,6.55717160826498,124.60348435817286,0.2237007580697536,0.33782958984375,0.0170570388223698,0.4604461333620812,798.2760180495679,33.32781982421875,0.1224252084703039,24.28917121887207,0.061946007074947,0.1869208398482889,0.0264281137103808,0.0004788129611412,1447.9210576415062,51.771240234375,0.5297498106956482,1.685302734375,1.2125337708275763,685.6570587158203,5090.397312875837,45.56829833984375,0.639585350324597,0.66217041015625,0.33782958984375,1.031398157383545,0.4576416015625,0.41351318359375,0.11474609375,0.01409912109375,0.0,5.460147192829742,6.012103525477658,17.0
TDUYXP,0.1875,540.25,0.0001508255137423,6.523958206176758,456.4949739836157,7.03436279296875,3.1780785306518737,74.29976986534894,0.044677734375,0.046875,0.0343827940288606,0.4021474956210003,39.70237170159817,15.2357177734375,0.007371998840199,28.97359037399292,0.0030512520501779,0.0648361151933265,0.0014782045275058,-0.0003411277286016,368.8860266469419,36.46746826171875,0.0327827595174312,1.02911376953125,0.175695578334853,719.3078765869141,696.984051015228,6.42059326171875,0.1892089805381669,0.953125,0.046875,0.1309395386896172,0.9725341796875,0.02642822265625,0.00042724609375,0.0006103515625,0.0,5.107507079258095,4.635125967583848,1177.0
TE2T4A,38.5,608.0,0.0057378467089606,1.4249999523162842,3005.701991882175,82.51251220703125,263.90090568346204,548.1959043107927,0.1568677425384521,0.80517578125,0.020991038556295,0.5717333924796878,845.8518131822348,39.3629150390625,0.6428143529374211,34.13659858703613,0.0557108418227273,0.2817884025678729,0.0160173952128623,-0.0011274414704067,979.950052022934,64.70556640625,0.6146926730871201,1.7811279296875,0.2304187100380659,729.2451782226562,3599.120939876884,78.34600830078125,0.4931430031321356,0.19482421875,0.80517578125,1.104199359200405,0.416015625,0.41156005859375,0.147705078125,0.02471923828125,0.0,5.047168706485416,5.948837007026437,375.0
TE8FGF,480.75,791.5,0.0537196259862859,-3.568749964237213,1.96051624044776,0.18878173828125,,,0.0,0.0,0.0116677815310797,-0.0013219547620728,29.50284769758582,9.99542236328125,0.5045192357001724,23.002358436584476,,,,,359.7682504504919,11.6837158203125,0.2117243073880672,1.09698486328125,93.34248908329756,741.1713562011719,0.0,0.0,0.0,1.0,0.0,0.2532598719233793,0.95001220703125,0.01806640625,0.016845703125,0.01507568359375,0.0,4.0,5.093281504437064,
TEPZPF,18.25,708.5,0.0033723938713476,0.9187500178813934,2460.1628760658205,50.07672119140625,,,0.2436848729848861,0.5794677734375,0.0119262801502078,0.3976230649449316,997.210165977478,50.0126953125,0.0150494256049569,33.447771072387695,,,,,1106.216856956482,69.7177734375,0.5756187438964844,1.982421875,0.7789533145260066,739.0254364013672,0.0,0.0,0.6804632074183715,0.4205322265625,0.5794677734375,1.0805068001016225,0.2967529296875,0.424072265625,0.2791748046875,0.0,0.0,5.094631096074432,5.868957706313885,477.0
TEVVLD,3.1875,523.25,6.076203453631024e-05,7.520833492279053,7320.413482889533,74.0264892578125,1.5092576375877798,14.188443263235968,0.2475678920745849,0.45068359375,0.0358317781615528,0.4186610943279885,2.2043771147727966,11.740478515625,0.0115991350930926,21.874070167541504,0.0028159255843707,0.0585535904141094,0.0016319675972214,-0.0005888155556732,62.19518988952041,15.66937255859375,0.0,1.0,0.5144969418179244,634.1313018798828,9482.467250343412,79.66021728515625,0.6882750469921777,0.54931640625,0.45068359375,0.0,1.0,0.0,0.0,0.0,0.0,5.2163347390945765,4.0,1204.0
TEYZYN,81.0,844.0,0.0014062428474517,5.775000095367432,4650.214764323086,79.62677001953125,237.08061510207332,197.9551034849137,0.232441809028387,0.63250732421875,0.0154852654099042,0.4779018193367976,436.7954229712486,23.731201171875,0.0008113578805932,20.954761505126957,0.0573298606484333,0.2738193842113503,0.029230829917053,0.0013342730616106,1064.184875249863,45.06201171875,0.4001312255859375,1.50390625,0.7667469317093492,674.8129577636719,6483.40649984777,81.7733154296875,0.657607742996126,0.36749267578125,0.63250732421875,0.8550098686318534,0.55474853515625,0.40301513671875,0.02581787109375,0.01641845703125,0.0,5.689561492394413,6.09497440324561,924.0
TF3STP,16.25,523.5,0.0001421397593617,7.5218751430511475,7210.550894737244,74.9970703125,7.95259752254745,13.111326923768502,0.245654821395874,0.43408203125,0.0325214338939026,0.4309118930746262,2.3149939738214016,11.93841552734375,0.0123044530155311,21.88869285583496,0.0030628083033194,0.0587570581419303,0.0014785509262107,-0.0001623420982672,87.64206164702773,17.50531005859375,0.0023792944848537,1.00103759765625,0.3373569648247212,632.8975982666016,9321.576595332474,79.91729736328125,0.6844314725838938,0.56591796875,0.43408203125,0.0052555397767562,0.99945068359375,0.000244140625,0.0001220703125,0.00018310546875,0.0,4.961810596137781,4.6331885100961365,409.0
TFECCG,1.0,671.0,3.906428815980689e-05,4.477083444595337,3607.017552997917,62.38507080078125,29.437478040038517,77.14485579589382,0.2469825148582458,0.554931640625,0.015715203506767,0.4665313916594446,771.8957315050066,32.91253662109375,0.0278147714570877,24.46474933624268,0.0566038660192881,0.1542023718254519,0.0055017542722809,0.0045276798787448,1068.116607427597,55.03076171875,0.3978987783193588,1.7135009765625,0.0591139206662774,775.2166442871094,5230.670720919967,71.0074462890625,0.6871000109927731,0.445068359375,0.554931640625,0.9335574646383022,0.38323974609375,0.52001953125,0.09674072265625,0.0,0.0,5.665382867041812,5.489109265289987,836.0
TFFDRE,63.25,632.5,0.0011631857686751,7.962499976158142,11871.568146225063,108.87884521484376,96.79418105711534,44.6227532227058,0.2485818229615688,0.46234130859375,0.0152406518933872,0.5540132769508147,10.265927255153656,8.376708984375,0.019890781632057,20.75157928466797,0.0558841139441697,0.3429861315857501,0.0228863693172309,0.0002421635495082,173.19785962998867,6.6683349609375,0.0881153307855129,1.03607177734375,0.0608825320377945,636.1650695800781,11021.534394606948,101.9515380859375,0.6903081387448569,0.53765869140625,0.46234130859375,0.104703317062384,0.98284912109375,0.0059814453125,0.00341796875,0.00775146484375,0.0,5.28777294264059,4.914517591195404,512.0
TFGCME,16.0,564.0,4.34014532402216e-06,6.902083396911621,2827.511427387595,28.8028564453125,,,0.2144765853881836,0.3115234375,0.0246815002778891,0.4046490274038407,1.987564917653799,12.38958740234375,0.1006465120381108,26.058030128479004,,,,,103.02540248632432,20.510498046875,0.0001220554113388,1.0001220703125,0.1283400887623429,664.6708068847656,3796.187165722251,31.5213623046875,0.6203141759402588,0.6884765625,0.3115234375,0.001222027869829,0.9998779296875,0.0001220703125,0.0,0.0,0.0,5.222886612659248,4.020915992675188,839.0
TFHNHU,51.5,568.0,0.0032931945390259,6.753124952316284,4111.540239330381,59.85943603515625,23.29787596192091,76.40800052229315,0.2334460616111755,0.371337890625,0.0280759186271355,0.4153895911243027,103.73933201655746,15.98480224609375,0.0340349161022004,26.5577244758606,0.011094658827227,0.1366132962361561,0.00543807175756,-0.0018907224836777,582.0810178779066,32.46453857421875,0.1619686484336853,1.197998046875,1.3837190568447113,703.7227172851562,5859.4027862511575,59.87506103515625,0.6596638910227339,0.628662109375,0.371337890625,0.5046136674414473,0.8035888671875,0.19482421875,0.0015869140625,0.0,0.0,5.232628522361204,6.024010018445387,549.0
TFIA7R,1.5,610.0,0.0005121550295115,5.770833134651184,3613.282133396715,42.98004150390625,10.73929500725626,15.354725147248246,0.2427192777395248,0.4146728515625,0.0127891187565911,0.5447792856455966,124.088531460613,14.75018310546875,0.0058752105160237,29.873624801635746,0.0188336788858886,0.1737718742025258,0.0080709278484226,-0.001034355879188,691.527264341712,26.0089111328125,0.1734048090875148,1.16497802734375,1.28349667112343,730.7411956787109,5233.08002255857,41.6300048828125,0.6785142210550335,0.5853271484375,0.4146728515625,0.4725362351554331,0.85272216796875,0.12969970703125,0.0174560546875,0.0001220703125,0.0,5.296420345758151,5.704768058994861,929.0
TFLSK1,17.6875,597.75,0.0005468761921036,6.324999928474426,6072.907446861267,102.5048828125,30.35931280172372,94.81852864893152,0.210651621222496,0.6983642578125,0.0166634754126983,0.508879567851611,29.079877611249685,13.38861083984375,0.0695594221815554,24.91890335083008,0.0106861002307698,0.1135721324237266,0.0038577141157422,0.0003562587377565,402.7754674218595,26.85223388671875,0.1108360290527343,1.126953125,1.789981234818697,706.7589111328125,7394.472794950008,105.354736328125,0.6122438989018344,0.3016357421875,0.6983642578125,0.3805534056342702,0.873046875,0.126953125,0.0,0.0,0.0,5.769461922454589,5.602197938302606,713.0
TFQDEE,40.6875,614.25,0.001145835121477,3.870833277702332,5976.94836839661,91.30548095703124,307.4868444977983,94.62979809497484,0.2231835387647152,0.66375732421875,0.0186871626825569,0.4718472972281769,99.9888646453619,12.5496826171875,0.1570209499284374,32.04362726211548,0.1256282094016633,0.4598170176387697,0.026688736263316,0.0004990582350963,626.3369780741632,19.46783447265625,0.0951312445104122,1.10076904296875,1.4767300158273429,829.5491180419922,5615.800410386175,89.03033447265625,0.6385117537176329,0.33624267578125,0.66375732421875,0.3325569128539388,0.9014892578125,0.09625244140625,0.00225830078125,0.0,0.0,5.792831439790545,6.05276399689135,646.0
TFUBVV,234.6875,607.25,0.0568880269428095,-0.856249988079071,223.0179142355919,5.643310546875,,,0.0497350096702575,0.052490234375,0.0260232932992094,0.3093239653110387,90.14218654856086,10.31671142578125,0.8431812953385815,32.40727424621582,,,,,556.1016175746918,13.18994140625,0.3324172757565975,1.15362548828125,6.297783323563635,873.5155944824219,0.0,0.0,0.2057833117656882,0.947509765625,0.052490234375,0.3615758169760277,0.9212646484375,0.0301513671875,0.02227783203125,0.02630615234375,0.0,5.23117419861861,5.493776162595965,252.0
TG4NHB,76.6875,714.25,0.0060112686620925,2.964583396911621,4129.830106642097,77.45343017578125,1001.7510993336164,115.8361650572624,0.2040778957307338,0.71429443359375,0.0279025566194584,0.4762898530466373,162.97143231332302,13.4095458984375,0.0085158719928131,27.48578977584839,0.1070745950943035,0.5243808028287322,0.0210821353066693,-0.0048953946295124,980.7256001085044,26.2933349609375,0.5917024463415146,1.3243408203125,5.068900669924915,809.5205993652344,4638.1974976323545,80.75653076171875,0.5982615989778501,0.28570556640625,0.71429443359375,0.6473984839502617,0.8023681640625,0.1304931640625,0.007568359375,0.0595703125,0.0,5.242897692466423,5.988143908583048,761.0
TG6JK1,3.1875,589.75,0.0008452659017592,5.678125023841858,2889.9569178670645,35.6900634765625,1.085434196200822,52.666393247200176,0.2241344712674617,0.33917236328125,0.0837904496128781,0.2121304272704443,1265.64917659387,32.05462646484375,0.0130920488779793,30.02267408370972,0.0038871889002792,0.0355478943332343,0.0012476389563348,0.0003025761603152,678.2164550684392,85.69415283203125,1.1332475505769253,2.90960693359375,0.282052133930847,780.3332061767578,4155.406182613224,38.76483154296875,0.640484984376489,0.66082763671875,0.33917236328125,1.312709744758997,0.12835693359375,0.2308349609375,0.24365234375,0.39715576171875,0.0,5.071651992498972,5.840010801435088,675.0
TG8NKF,8.1875,638.25,0.0018435357097139,-1.6177082657814026,223.0728445053101,13.4541015625,,,0.0916364192962646,0.10205078125,0.00153273388566,0.0374917284637108,1188.1084393821657,45.29046630859375,0.0835016581222589,38.57649421691895,,,,,1610.2439575195312,60.7734375,0.9120178073644638,2.1248779296875,3.958433273015544,958.9472808837892,476.5363341234624,11.30194091796875,0.3295657758527617,0.89794921875,0.10205078125,1.02047466308503,0.38812255859375,0.11212158203125,0.48651123046875,0.01324462890625,0.0,5.242108780931821,5.693537216188712,538.0
TGATIM,480.75,791.5,0.0537196259862859,-3.568749964237213,5.801996648311615,0.522216796875,,,0.0,0.0,0.0148428624391768,0.022352828110288,53.86169050633907,10.4842529296875,0.5045192357001724,23.002358436584476,,,,,404.3534792326391,12.40936279296875,0.1907851062715053,1.10101318359375,93.34248908329756,741.1713562011719,0.0,0.0,0.0,1.0,0.0,0.2808725669936345,0.94140625,0.02374267578125,0.02728271484375,0.007568359375,0.0,4.0,5.46830092547482,
TGCHAV,1.0,643.0,1.736058129608864e-05,7.929166793823242,2511.414571788162,40.47332763671875,36.6511814700948,50.62697493727319,0.2211265563964843,0.330078125,0.0137131387776178,0.5424979132376301,65.57738399505615,9.6220703125,0.0098761033186747,20.57847023010254,0.0350983160782712,0.2756276428964543,0.0208702451331191,-0.0016568967207328,447.3676302693784,10.42315673828125,0.2594754062592983,1.12445068359375,0.1105083608999848,636.3903503417969,3507.5420740693808,45.1949462890625,0.6342339488677953,0.669921875,0.330078125,0.3174096821943466,0.93328857421875,0.0264892578125,0.022705078125,0.01751708984375,0.0,5.16923059403153,5.075417976685055,470.0
TGTDBY,142.1875,933.25,0.0042491443289804,6.022916555404663,2253.885657310486,23.0263671875,190.77198005211176,179.29731080960482,0.1597508043050766,0.1995849609375,0.0107706786436796,0.4631692529556268,764.7838912568986,38.40472412109375,0.0195003315827761,22.23201704025269,0.0644552135274008,0.2073998962704131,0.0100405610339411,0.0006037196834181,1308.8789280503988,60.0504150390625,0.4381582401692867,1.72442626953125,3.0703276433050632,674.2786254882812,2994.160205602646,23.05908203125,0.4998265186421655,0.8004150390625,0.1995849609375,0.9602179866327436,0.37994384765625,0.53057861328125,0.0745849609375,0.014892578125,0.0,5.411130704117734,5.829395924310979,1089.0
TGX4C7,16.0,564.0,4.34014532402216e-06,6.902083396911621,3242.55176448822,31.6357421875,,,0.2178657613694667,0.32073974609375,0.0250489170640243,0.4055297402803526,1.9124793410301208,12.382568359375,0.1006465120381108,26.058030128479004,,,,,103.88809643685818,20.5592041015625,0.0001220554113388,1.0001220703125,0.1283400887623429,664.6708068847656,4221.182391032577,34.1214599609375,0.6274258004221918,0.67926025390625,0.32073974609375,0.001222027869829,0.9998779296875,0.0001220703125,0.0,0.0,0.0,5.171094967906639,4.020915992675188,1428.0
TGXFSR,9.25,553.5,0.0001562511920951,6.229166746139526,4231.802961111069,53.45166015625,12.177448299164098,116.96997917769475,0.2498029321432113,0.4859619140625,0.0119985624416844,0.4779503552951162,32.67999744042754,11.46099853515625,0.067408257022862,28.904776096343998,0.0201683985623319,0.1958377185947011,0.0116462080916483,-0.0006167060456228,384.72748735174537,17.89581298828125,0.0406816266477108,1.04168701171875,0.1420706519857049,707.0121154785156,6525.8651688061655,54.75592041015625,0.6927529930490472,0.5140380859375,0.4859619140625,0.1742145083127526,0.95867919921875,0.04095458984375,0.0003662109375,0.0,0.0,5.347385201312641,4.9032654168847145,571.0
THBEZ5,2.0,527.0,0.0001519095566635,7.527083516120911,5087.573381241411,82.23394775390625,3.240183402442085,14.01792318772641,0.2486588954925537,0.46337890625,0.0272531417949968,0.5005666019452059,3.527792450040579,11.30072021484375,0.0151009280043581,21.753687858581543,0.0121630902508869,0.0894987797081743,0.0065198460078124,-0.0007369850117602,80.98393430933356,14.42218017578125,0.0047569274902343,1.001953125,1.1126765767112374,632.6949157714844,7196.524990081787,90.431640625,0.6904625683027571,0.53662109375,0.46337890625,0.0083136667202182,0.99908447265625,0.000244140625,0.00030517578125,0.0003662109375,0.0,5.181430402663435,4.5197084418916464,754.0
THFUHH,16.0,670.0,0.0006250047683806,6.416666507720947,4253.430218365043,80.07586669921875,45.28221994568594,139.16979023767635,0.240617599338293,0.59686279296875,0.0115754977320668,0.507316845165569,309.4227592796087,16.6258544921875,0.0139152309648125,21.13449764251709,0.0697675416783757,0.3136828698357128,0.0317805946988981,0.0008065216917678,971.465107973665,24.15081787109375,0.2235326766967773,1.2314453125,0.9288634741678834,668.5402526855469,7448.200621947646,89.4625244140625,0.6742632083944755,0.40313720703125,0.59686279296875,0.5841564469498179,0.7913818359375,0.185791015625,0.0228271484375,0.0,0.0,5.815396951346203,6.194103466015067,991.0
THG7AZ,13.25,496.5,0.0094824200868615,-1.146875023841858,307.34018298611045,32.35333251953125,528.5274459141074,486.0113587528467,0.2494535408914089,0.52337646484375,0.0306610334503065,0.2690196171074027,564.7572436183691,23.1854248046875,0.0496461709799405,47.936659812927246,0.0507513644950492,0.3070865780114928,0.0078487498522769,0.0018806605643062,1103.6920329891143,35.58258056640625,0.4580376707017421,1.40972900390625,0.9678413402289152,915.0984497070312,1122.5058738850057,35.78338623046875,0.6920538638374896,0.47662353515625,0.52337646484375,0.8090512590854563,0.6983642578125,0.19354248046875,0.10809326171875,0.0,0.0,5.212437311223868,5.623748634324479,582.0
THGNFM,89.25,869.5,0.0039713537941379,1.8062500059604645,548.9925146363676,20.69989013671875,,,0.2284169755876064,0.35308837890625,0.0406693342078978,0.2889604476902258,753.6832630485296,30.0867919921875,0.0302879267371736,25.47820615768433,,,,,890.0781988501549,67.143798828125,1.0364036560058594,2.083984375,2.310959222726524,678.2769470214844,0.0,0.0,0.6493375320995147,0.64691162109375,0.35308837890625,1.244830164993851,0.32415771484375,0.42327880859375,0.09698486328125,0.15557861328125,0.0,5.217683360134362,5.692740284480697,326.0
THGUAX,0.1875,541.25,4.774408209584635e-05,6.552083373069763,1899.7601848691704,39.6568603515625,23.97773383548701,70.97002139035612,0.2262677550315857,0.345947265625,0.0273217116095405,0.4205916661133213,25.526221215724945,10.353759765625,0.0336581838728307,21.65568733215332,0.0646130926843922,0.2361273231001988,0.0231383259334335,0.000345545394909,518.9625894874334,18.7608642578125,0.3279542773962021,1.1368408203125,0.4302780386060476,697.33349609375,3684.6756250225008,38.18414306640625,0.6449016744948073,0.654052734375,0.345947265625,0.2992817861945852,0.937255859375,0.01947021484375,0.012451171875,0.03082275390625,0.0,5.45173657566905,5.126694785150173,544.0
THGYUE,101.1875,659.25,0.0013834672669617,3.2614582777023315,3238.437542423606,72.8106689453125,97.05915237864065,117.67842926923186,0.1947245001792907,0.735107421875,0.0102584563697625,0.5011251713728903,376.8914506398141,17.79486083984375,0.0119129670856636,27.07509994506836,0.0782238069548816,0.3248093738251221,0.0247423313896731,-0.0021693520928138,892.9248484969139,26.870849609375,19.91303437948227,1.324462890625,3.085374241694808,818.9712524414062,4008.584289550781,76.9921875,0.5781124431253745,0.264892578125,0.735107421875,0.6117745091867434,0.794248733133891,0.1645399597044996,0.0411502533732218,6.105378838756945e-05,0.0,5.299186756187603,6.275360018925964,294.0
THKAWB,37.6875,607.25,0.0010894087619277,3.931249976158142,5455.634113654494,80.2398681640625,375.7827499362593,71.73337557469495,0.2403436750173568,0.5982666015625,0.027399646231134,0.4093007152033562,97.9266601651907,12.4302978515625,0.1583634918686129,32.335769176483154,0.0574504308895553,0.3517727956159628,0.0162202084187914,0.0036576190046631,772.9875639528036,23.3128662109375,0.3699901960790157,1.19842529296875,3.368474434129894,832.3912658691406,5479.957287307829,80.72259521484375,0.6737082428634902,0.4017333984375,0.5982666015625,0.4747309923365585,0.87408447265625,0.08636474609375,0.006591796875,0.032958984375,0.0,5.760819960002708,5.8917908061387845,539.0
TI93DT,49.0,651.0,0.0087890736758744,1.0479167103767395,1579.118054177612,49.03387451171875,,,0.2154136262834072,0.68597412109375,0.0275468269559929,0.3772190135808017,1123.8803479336202,39.69708251953125,0.009561718939949,33.9672908782959,,,,,1530.5682587586343,54.80072021484375,0.7422522865235806,1.82672119140625,12.355113440193236,812.8706970214844,0.0,0.0,0.6222840512002306,0.31402587890625,0.68597412109375,1.1012578388644765,0.46380615234375,0.254638671875,0.2725830078125,0.00897216796875,0.0,5.181504345212633,5.624393010000749,606.0
TIAIK1,2.75,519.5,1.302043597206648e-05,7.272916793823242,1300.5168796144426,18.32965087890625,1.4781759860931487,8.897916968446225,0.1338415145874023,0.1591796875,0.0135387994388386,0.474771664921887,80.05166278779507,12.8336181640625,0.0622502139940479,19.244903564453125,0.001261053072396,0.0398849567973265,0.000826246130436,5.297186197594783e-05,325.7613408565521,17.62841796875,0.1892051696777343,1.091796875,0.6410788304638118,670.2011871337891,2067.1286141872406,18.98291015625,0.4383071073145131,0.8408203125,0.1591796875,0.230742634775015,0.953369140625,0.00921630859375,0.0296630859375,0.00775146484375,0.0,4.829949336790641,5.389599606212787,685.0
TIJXRJ,1.1875,596.25,0.0005989599227973,6.445833444595337,2818.7084591649477,35.36590576171875,160.12779391614208,33.0144385821186,0.2222154401242733,0.33331298828125,0.0160454374068547,0.4544328493642322,25.298441644757983,10.88482666015625,0.0098581980516883,26.03753423690796,0.1309499314177629,0.3289232630131877,0.0249824642079603,-0.0005296404155394,403.0471112988889,18.02606201171875,0.031005859375,1.03125,0.2411060284357518,726.9189910888672,4937.4318372868,40.86932373046875,0.6365000652479909,0.66668701171875,0.33331298828125,0.139789106382409,0.9691162109375,0.030517578125,0.0003662109375,0.0,0.0,5.070502491684454,4.752596417175622,634.0
